Cruise;Day;Month;Year;Date;Hour;Minute;Type;Cast;Latitude;Longitude;Catch_t;FishNumber;Length_cm
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;1;83
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;2;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;3;85
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;4;92
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;5;103
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;6;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;7;72
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;8;79
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;9;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;10;65
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;11;59
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;12;63
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;13;82
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;14;84
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;15;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;16;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;17;79
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;18;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;19;82
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;20;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;21;63
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;22;70
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;23;75
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;24;82
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;25;84
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;26;79
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;27;100
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;28;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;29;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;30;64
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;31;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;32;70
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;33;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;34;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;35;72
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;36;70
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;37;75
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;38;70
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;39;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;40;74
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;41;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;42;80
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;43;78
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;44;76
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;45;70
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;46;79
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;47;78
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;48;69
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;49;62
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;50;43
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;51;40
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;52;52
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;53;37
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;54;45
2157;30;8;2013;30/08/2013;15;24;LANATUN;14;25.98333333;-109.9333333;8;55;100
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;1;69
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;2;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;3;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;4;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;5;68
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;6;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;7;65
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;8;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;9;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;10;68
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;11;65
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;12;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;13;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;14;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;15;79
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;16;78
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;17;79
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;18;80
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;19;87
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;20;68
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;21;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;22;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;23;71
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;24;77
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;25;73
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;26;76
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;27;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;28;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;29;71
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;30;69
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;31;68
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;32;57
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;33;48
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;34;62
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;35;69
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;36;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;37;60
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;38;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;39;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;40;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;41;67
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;42;65
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;43;60
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;44;77
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;45;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;46;75
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;47;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;48;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;49;75
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;50;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;51;72
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;52;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;53;70
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;54;79
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;55;81
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;56;68
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;57;48
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;58;48
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;59;46
2157;1;9;2013;01/09/2013;14;20;LANATUN;17;25.96666667;-110.2166667;10;60;70
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;1;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;2;50
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;3;50
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;4;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;5;55
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;6;63
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;7;60
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;8;64
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;9;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;10;60
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;11;64
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;12;65
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;13;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;14;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;15;56
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;16;54
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;17;55
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;18;55
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;19;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;20;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;21;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;22;64
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;23;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;24;65
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;25;64
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;26;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;27;67
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;28;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;29;65
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;30;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;31;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;32;60
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;33;63
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;34;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;35;58
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;36;62
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;37;52
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;38;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;39;54
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;40;54
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;41;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;42;66
2155;22;8;2013;22/08/2013;14;10;LANATUN;24;24.83333333;-113.7;12;43;68
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;1;32
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;2;35
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;3;38
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;4;40
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;5;34
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;6;36
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;7;33
2143;13;8;2013;13/08/2013;17;4;LANATUN;50;24.66666667;-113.4166667;3;8;35
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;1;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;2;58
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;3;59
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;4;59
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;5;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;6;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;7;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;8;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;9;55
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;10;54
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;11;66
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;12;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;13;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;14;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;15;65
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;16;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;17;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;18;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;19;51
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;20;50
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;21;56
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;22;57
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;23;57
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;24;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;25;65
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;26;66
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;27;63
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;28;63
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;29;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;30;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;31;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;32;58
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;33;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;34;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;35;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;36;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;37;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;38;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;39;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;40;55
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;41;50
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;42;50
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;43;51
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;44;47
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;45;48
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;46;48
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;47;45
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;48;46
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;49;41
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;50;41
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;51;40
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;52;41
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;53;40
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;54;65
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;55;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;56;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;57;54
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;58;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;59;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;60;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;61;57
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;62;58
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;63;58
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;64;60
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;65;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;66;65
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;67;61
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;68;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;69;64
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;70;63
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;71;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;72;62
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;73;56
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;74;55
2142;6;7;2013;06/07/2013;18;43;LANATUN;17;24.65;-113.6666667;23;75;60
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;1;48
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;2;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;3;46
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;4;52
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;5;57
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;6;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;7;53
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;8;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;9;50
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;10;50
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;11;46
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;12;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;13;45
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;14;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;15;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;16;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;17;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;18;60
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;19;48
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;20;57
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;21;60
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;22;61
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;23;46
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;24;49
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;25;50
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;26;52
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;27;56
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;28;56
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;29;52
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;30;58
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;31;57
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;32;57
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;33;46
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;34;48
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;35;50
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;36;56
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;37;58
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;38;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;39;51
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;40;55
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;41;55
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;42;60
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;43;62
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;44;61
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;45;60
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;46;59
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;47;58
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;48;58
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;49;39
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;50;40
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;51;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;52;41
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;53;45
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;54;46
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;55;116
2142;7;7;2013;07/07/2013;14;40;LANATUN;20;24.63333333;-113.65;20;56;53
